X;Y;Z
15.95;1.91;6.72
17.25;1.78;6.68
18.48;1.47;1.84
22.51;1.7;1.25
20.05;0.77;5.95
18.05;0.4;6.13
17.94;2.27;6.66
14.53;2.21;1.56
10.74;1.13;2.21
10.47;0.18;2.33
9.93;1.55;6.38
22.66;0.78;6.65
20.71;1.02;6.27
12.73;1.07;5.77
10.53;2.13;1.76
21.3;1.94;6.81
17.76;1.94;1.51
17.78;0.65;2.12
10.11;1.98;6.49
14.78;0.33;6.2
15.22;1.74;1.63
10.59;1.04;2.14
22.35;0.99;1.28
15.29;2.11;6.74
11.39;2.35;6.64
13.93;0.77;2.26
13.25;2.4;1.62
19.34;0.64;6.07
16.53;0.61;1.79
15.95;0.7;6.3
22.57;0.56;1.43
21.34;0.49;6.3
21.95;1.5;6.78
21.36;0.94;6.48
18.9;0.8;2.15
20.6;2.27;6.86
16.41;1.99;1.53
20.96;2.6;1.26
17.12;0.55;1.91
16.5;1.37;1.65
10.61;2.38;1.91
19.9;1.38;6.36
20.6;0.66;2.2
10.56;2.92;1.7
14.69;1.18;6.33
14.57;0.94;2
20.61;1.06;6.19
10.56;1.32;6.33
10.05;2.95;6.63
19.24;1.67;6.53
10.5;0.83;2.28
11.73;1.38;2.31
17.85;0.96;6.17
13.35;1.18;5.95
21.96;0.74;6.57
11.2;1.98;1.83
21.23;2;6.83
20.52;1.89;1.47
13.07;2.51;6.65
14.67;1.73;6.57
15.91;1.03;6.54
10.31;0.59;2.03
16.51;1.64;1.58
13.91;1.8;1.88
18.5;0.73;5.95
16.51;1.05;6.51
20.65;2.29;6.72
9.91;1.81;1.91
17.34;0.65;6.38
11.99;1.88;6.42
16.59;0.99;6.51
13.12;2.4;1.63
22.58;0.73;6.78
10.56;2.39;1.69
14.65;1.7;6.51
19.78;1.68;1.75
18.53;1.64;1.7
19.84;2.1;1.42
16.11;1.55;1.57
10;1.65;1.83
10.15;2.13;6.54
17.15;1.03;1.97
17.82;1.7;1.6
18.58;2.77;1.35
16.71;2.15;6.77
12.65;1.99;1.83
20.63;0.61;2.21
16.37;1.62;1.68
11.25;1.46;6.16
19.9;2.39;1.32
11.43;2.46;1.73
14.59;1.1;1.93
17.13;1.62;1.6
22.49;2.23;1.26
14.7;1.29;6.23
14.56;2.51;6.78
9.93;1.67;6.28
10.8;1.57;6.32
9.8;2.52;6.61
21.78;1.39;1.41
16.55;0.78;1.75
21.15;2.24;1.26
10.19;1.02;6.3
15.98;1.91;6.72
14.6;0.22;6.06
15.32;1.7;6.62
14.72;2.27;6.77
20.59;2.37;6.66
18.39;2.9;1.35
11.19;1.66;1.98
22.58;1.92;6.73
10.27;2.05;6.58
20.47;0.11;5.93
16.49;1.14;1.69
21.74;1.99;1.32
9.87;2.53;1.75
22.06;1.27;1.31
21.25;1.01;1.69
14.03;1.57;6.22
14.74;0.76;6.23
17.26;1.67;6.64
9.97;0.93;6.24
15.05;2.49;6.74
15.02;1.47;6.58
13.29;0.74;5.79
20.12;0.38;5.97
16.74;1.38;6.52
13.35;1.69;6.3
14.57;2.15;1.64
14.61;2.39;1.59
20.64;2.29;6.86
15.84;0.76;1.82
13.4;0.72;5.8
18.39;1.06;1.99
16.18;0.8;6.46
10.29;2.46;1.75
9.91;1.96;1.79
17.22;1.33;1.78
11.92;2.38;1.9
19.94;1.01;2.04
12.59;0.65;5.55
21.26;1.73;6.73
22.64;0.78;6.8
17.17;1.45;1.65
17.25;1.07;1.77
13.99;1.94;1.73
19.98;1.4;6.38
12.58;0.75;2.84
16.6;2.49;1.45
16.53;2.01;1.49
11.91;1.12;5.89
17.9;1.4;6.51
16.36;1.75;6.61
19.68;2.14;1.49
14.71;0.69;6.25
17.13;1.06;1.75
16.57;1.95;1.68
10.57;1.82;6.49
14.57;1.42;1.85
10.57;0.43;6.06
10.55;2.38;1.7
16.51;1.73;1.56
15.9;1.88;6.59
20.5;1.85;1.59
15.55;1.76;1.57
20.8;2.47;6.92
18.45;1.43;1.76
17.19;2.07;1.45
21.86;1.05;6.66
18.54;1.64;1.69
12.61;0.99;5.81
10.73;2.28;1.79
10.55;2.36;1.7
17.24;0.78;6.44
18.46;0.73;2.14
13.98;2.11;6.58
11.79;1;2.45
12.63;1.34;6.05
15.26;1.88;6.67
13.29;2.37;1.69
14.07;1.66;6.22
22.39;2.37;1.13
10.04;2.37;6.55
15.92;0.53;6.43
17.08;1.45;1.75
19.86;1.03;2.03
16.5;1.69;1.62
15.2;1.07;6.41
18.34;0.71;2.11
12.62;0.85;5.7
19.91;1.29;6.2
12.65;1.04;5.85
18.36;1.29;1.93
15.96;1.37;6.35
22.48;1.69;1.25
17.52;1.08;1.69
17.85;0.55;2.02
15.12;1.7;6.59
13.94;1.08;2.14
16.55;1.91;1.51
13.49;2.22;6.57
15.17;1.26;1.87
15.2;1.32;1.74
14.65;1.34;6.43
20.55;1.51;6.55
22.56;2.44;6.96
9.97;1.55;6.48
16.11;2.92;6.8
18.51;2.25;1.51
14.5;1.06;1.97
15.92;0.73;6.49
10;0.42;6.23
13.95;1.17;2.17
13.39;1.29;5.94
18.28;1.26;1.9
15.87;1.97;6.73
20.66;1.36;6.42
12.59;0.53;2.76
22.66;2.71;7.02
21.22;1.35;1.57
17.16;1.46;1.64
13.23;1.74;1.93
21.19;2.36;1.22
17.09;1.7;6.57
19.91;1.01;2.05
19.87;1.04;2.03
10.56;1.54;1.96
17.85;0.92;6.22
17.91;0.71;1.96
20.74;0.99;1.94
13.37;0.58;5.6
20.59;1.05;1.89
12.56;1.99;6.46
11.16;1.11;2.27
20.52;1.84;1.49
15.29;1.39;6.53
12.72;1.16;2.5
10.48;2.34;1.7
20.62;0.73;2.01
11.81;1;2.47
17.27;0.66;6.39
15.33;1.64;6.41
21.27;1.01;1.68
17.88;0.74;6.23
9.87;1.28;6.34
11.9;2.39;1.93
12.83;2.99;1.6
18.78;2.27;1.43
12.64;0.8;5.65
10.42;1.08;2.16
18.34;0.11;2.23
16.47;2.71;1.44
10.58;0.56;2.32
19.99;1.39;6.37
16.45;2.38;1.48
10.52;1.65;2.14
20.65;1.35;1.75
11.86;1.4;2.21
9.95;1.52;6.47
14.58;0.9;2.02
15.41;0.79;6.38
14.66;1.82;6.6
22.59;2.01;6.95
20.67;0.75;2.22
14.48;0.61;6.08
22.47;1.34;1.29
21.27;1.64;1.45
18.47;0.77;2.12
10.62;1.69;1.94
12.87;0.93;5.82
17.37;2.33;1.46
13.42;0.77;5.83
10.55;2.07;1.77
15.96;1.7;6.64
19.98;1.23;6.27
16.52;1.18;1.77
10.36;1.28;6.29
19.9;0.73;6.02
17.17;2.29;1.41
15.92;1.31;6.41
17.16;1.98;6.74
21.22;1.35;1.57
18.49;1.06;1.94
9.98;1.34;6.44
21.44;0.21;1.67
17.06;1.08;6.45
12.48;1.34;2.28
10.77;1.77;6.38
14.67;1.74;6.57
15.31;2.23;6.67
11.11;1.97;1.88
15.94;1.74;6.67
15.16;1.89;1.6
18.48;2.18;1.45
17.27;0.56;6.33
15.96;0.79;6.51
13.93;1.21;2.08
11.12;1.37;2.34
17.87;0.98;6.34
10.48;0.89;2.29
21.23;1.67;1.45
11.24;1.92;2.03
15.97;2.15;1.47
14.67;2.82;1.5
19.25;2.19;6.78
10.66;2.38;1.69
13.18;1.75;6.29
18.03;1.69;6.54
15.29;1.64;6.61
12.04;2.09;1.88
9.98;2.06;6.6
22.57;0.69;6.77
15.97;1.86;6.7
22.51;1.69;1.5
11.87;1.47;2.26
12.17;2.12;6.47
17.82;1.77;1.67
12.63;1.4;6.05
22.6;0.71;6.57
20.54;1.72;1.55
21.84;1.05;1.46
14.68;1.16;6.35
17.82;0.69;1.95
19.86;1.67;1.89
13.37;1.13;5.94
21.97;0.69;6.57
17.84;2.31;6.83
11.83;1.54;2.16
10.48;0.93;2.27
13.28;1.98;6.39
13.93;1.25;2.19
17.16;2.14;1.52
12.69;0.98;5.81
12.86;2.34;6.64
20.62;1.66;6.59
10.66;2.33;6.6
15.91;1.82;6.6
21.34;1.97;6.83
14.71;1.36;6.21
11.14;0.75;2.38
21.91;1.94;1.41
15.92;1.66;1.61
17.17;2.1;1.47
21.31;1.32;6.58
21.25;1.61;6.67
16.68;1.67;6.61
9.98;0.92;2.06
10.02;2.37;6.66
14.83;2.74;6.75
17.17;0.87;1.84
13.4;0.58;5.7
13.36;1.19;6.04
14.62;1.07;1.93
16.15;1.47;6.55
9.74;2.15;6.59
22.83;0.5;6.9
14.64;1.93;6.64
13.42;1.32;6.13
15.29;2.4;6.55
15.99;1.8;6.66
14.92;1.37;6.54
14.5;2.65;1.52
17.66;1.7;6.58
11.88;1.63;2.06
17.23;1.79;6.62
17.42;2.49;1.43
19.91;1.65;1.81
21.83;1.78;1.3
15.31;2.4;6.8
14.49;1.62;1.77
15.11;2.31;6.76
10.05;3.03;6.63
22.78;1.55;1.09
9.97;1.35;6.44
12.53;1.27;2.3
18.39;2.36;1.36
12.27;1.7;6.35
16.62;1.66;6.66
17.9;2.17;6.79
14.63;0.58;6.18
19.32;0.88;5.98
18.47;1.52;1.86
18.6;2.38;1.42
22.58;1.3;6.84
15.95;1.3;6.58
12.61;2.12;1.76
10.63;2.4;1.79
15.12;0.38;6.27
15.1;0.77;1.87
15.14;1.03;6.35
12.57;1.21;2.34
21.99;0.16;1.58
17.46;0.6;6.29
22.55;1.38;6.84
12.61;1.19;2.44
18.38;0.65;2.14
10.42;1.71;6.39
15.87;1.48;1.67
15.2;0.77;1.85
20.23;1.04;6.26
10.52;2.15;1.75
11.87;2.22;1.75
11.37;2.81;1.68
13.32;1.39;5.98
21.31;1.06;1.64
9.96;2.13;6.61
16.53;1.8;1.65
16.61;2.19;6.8
15.31;1.09;6.48
17.73;0.71;2.06
22.57;0.7;6.6
13.13;3;6.72
9.94;1.31;1.97
20.75;1.9;1.42
10.51;2.34;1.71
21.83;1.66;1.33
13.27;2.3;1.66
13.84;2.81;1.57
19.16;1.7;1.65
15.2;1.89;1.59
13.68;2;1.81
11.19;1.53;2.05
13.78;0.85;2.41
14.65;1.88;6.62
17.18;0.87;6.46
21.33;1.14;6.5
17.18;1.53;1.62
18.46;2.02;1.48
19.96;0.77;6.05
10.54;1.09;2.3
14.64;1.1;6.35
18.07;2.74;6.84
21.16;2.19;1.34
11.25;1.48;6.27
11.84;0.84;2.67
10.44;1.08;2.21
11.88;2.4;1.93
13.28;2.31;1.65
12.66;1.59;6.07
22.16;2.58;1.18
20.64;2.32;6.88
11.82;1.6;2.24
9.91;1.15;1.98
16.54;1.74;1.56
16.48;1.4;1.64
19.98;0.78;6.06
16.59;2.19;6.74
10.52;0.77;6.11
15.5;0.84;6.55
19.95;1.07;1.99
9.89;1.04;1.96
11.33;2.33;6.63
9.65;0.78;2.06
15.27;2.4;6.8
18.45;2.4;1.36
18.38;2.98;1.28
17.2;1.49;1.64
15.19;0.48;1.98
14.47;0.9;6.16
9.78;0.16;6.32
17.12;0.9;1.8
19.87;2.4;1.31
17.6;2.01;1.57
15.19;1.95;1.58
21.24;1.93;6.8
16.73;1.33;1.7
21.78;2.68;7.02
18.53;1.05;1.96
17.88;0.75;1.93
15.86;1.42;1.69
10.61;1.79;6.48
16.45;1.29;1.72
15.95;1.75;6.68
11.23;0.93;5.98
12.55;1.94;2.04
10.59;1.87;6.35
11.14;1.96;1.98
17.22;1.92;6.73
18.53;1.51;1.73
15.25;1.61;6.59
19.95;1.36;6.36
21.8;1.53;1.37
13.94;1.67;1.89
12.57;1.38;2.23
13.97;1.71;1.83
13.22;2.22;1.78
20.78;1.56;6.61
15.88;2.33;1.63
19.89;0.75;6.03
19.9;0.78;2.22
21.28;1.66;1.44
12.79;1.81;6.4
9.98;0.92;6.34
15.25;2.24;6.77
16.48;1.33;1.83
13.19;0.94;5.78
18.49;1.53;1.72
18.73;0.98;6.13
17.07;2.72;1.42
21.31;1.21;6.55
17.81;1.39;1.72
15.06;0.55;2.01
18.86;0.69;6.08
19.22;0.74;2.15
10.07;2.38;6.6
14.71;1.39;6.46
13.32;1.29;5.97
18.56;1.68;6.55
10.59;1.33;6.34
16.95;2.13;6.76
18.97;2.39;6.8
18.46;1.58;1.69
18.4;1.07;1.92
10.34;2.53;1.74
13.03;2.47;6.64
16.44;0.7;1.76
22;1.06;6.69
16.5;1.64;1.58
14.7;1.26;6.41
14.66;1.65;6.54
17.8;1.7;6.63
10.41;1.56;1.89
10.11;0.86;6.26
9.97;0.81;6.28
15.89;1.25;6.47
10.48;1.08;2.34
10;1.57;6.37
21.4;0.74;6.42
22.41;2.15;6.92
19.82;2.77;6.95
15.92;0.43;6.4
20.65;1.39;6.45
10.64;1.83;6.49
13.89;2.37;6.71
17.85;0.91;6.23
17.03;0.71;1.86
9.92;1;6.38
14;1.31;2.2
19.92;2.8;6.88
15.85;1.99;6.68
14.65;1.17;6.37
21.41;1.33;1.53
15.85;2.19;1.52
15.32;2.38;6.79
10.65;2.37;1.74
17.55;0.84;1.82
13.84;1.94;1.75
17.81;0.52;2.02
11.22;0.86;5.88
17.16;0.93;1.91
17.27;1.7;6.66
10.49;0.83;2.28
11.17;1.31;2.15
19.97;1.88;1.52
19.76;0.64;6.06
10.58;1.34;6.13
22.53;2;6.95
15.92;0.43;6.4
18.45;2.68;1.35
15.19;0.5;1.93
19.5;0.43;2.18
21.08;2.18;6.8
20.6;1.66;6.59
22.44;1.64;1.29
13.27;1.97;1.79
12.05;2.6;1.65
16.7;2.98;1.42
18.46;2.22;1.47
19.35;0.78;2.23
10.41;0.22;2.29
11.86;2.19;1.78
11.91;0.59;5.67
22.64;0.72;6.77
19.12;1.22;1.94
11.15;0.42;2.54
9.99;0.74;2.04
18.14;1.76;6.55
12.66;1.48;6.14
10.81;1.43;1.98
17.24;1.4;6.57
16.15;1.16;6.52
10.43;0.64;2.15
18.49;2.37;1.6
14.67;1.74;6.57
15.8;0.85;1.79
10.61;1.75;6.47
22.49;1.49;1.39
16.46;1.33;1.65
20.57;1.7;6.61
22.59;0.68;6.59
22.51;1.95;6.93
10.54;1.7;1.9
16.6;0.26;1.88
19.16;1.94;1.52
16.52;1.72;1.62
14.76;0.14;6.23
12.63;1.61;6.05
13.96;0.5;2.39
12.54;2.9;6.69
17.24;0.44;6.32
15.95;0.73;6.27
22.21;1.98;6.93
22.42;0.74;1.28
14.65;0.45;6.14
21.31;1.32;6.58
22.51;1.35;1.29
15.97;1.4;6.6
15.3;2.4;6.55
19.12;1.29;6.25
13.31;0.92;2.6
15.94;1.1;6.55
19.26;0.84;6.02
19.19;1.64;6.51
18.5;2.19;1.42
22.5;1.47;1.38
17.16;1.55;1.62
18.47;0.73;2.14
15.24;1.26;1.75
20.46;1.93;1.44
15.18;1.17;1.77
10.57;1.14;2.09
16.4;1.66;6.58
17.37;2.32;1.44
9.95;2.38;6.66
19.85;2.28;6.86
11.19;1.71;1.96
13.98;1.62;1.87
12.38;1.28;2.43
14.01;0.73;2.26
18.59;0.76;6.15
21.32;1.64;6.7
17.36;0.3;6.32
17.91;0.93;6.24
17.9;1.06;6.38
19.22;1.88;1.55
18.42;1.7;1.63
9.94;0.26;6.23
11.22;1.78;1.98
13.31;1.36;6
15.3;1.94;6.69
16.6;2.35;6.83
10.62;0.6;6.11
20.67;1.73;6.64
10.61;1.09;6.26
9.89;0.74;2.21
10.35;2.53;1.74
16.51;0.43;1.85
18.02;2.1;1.52
11.94;0.58;5.66
18.44;2.68;1.35
16.45;2.55;1.38
18.54;1.7;1.63
16.18;0.64;6.46
13.93;0.55;2.41
20.78;2.2;6.78
18.58;2.33;1.37
21.31;0.6;6.33
18.26;0.92;6.4
14.29;1.38;6.41
19.38;1.86;1.67
16.58;2.25;1.5
15.43;1.29;1.68
10.66;1.8;6.49
21.31;1.79;6.76
22.21;2.7;1.17
22.61;2.17;1.22
14.96;1.94;6.67
11.85;0.78;5.8
11.21;1.4;2.12
12.57;1.69;6.3
19.79;2.33;1.34
13.4;0.73;5.59
11.27;1.51;6.28
9.91;1.03;6.38
15.9;2.18;1.47
22.43;2.32;1.3
20.47;1.97;1.51
16.61;1.59;6.64
10.64;0.77;6.17
9.88;1.18;1.94
19.25;2.13;6.76
10.51;1.03;2.12
21.75;1.47;6.71
15.33;1.64;6.61
18.5;1.5;1.79
17.77;0.65;1.95
19.97;0.47;5.85
19.87;0.23;5.79
16.33;2.23;1.5
21.17;2.29;1.25
15.95;1.05;6.55
16.5;1.99;1.74
17.19;0.76;6.2
14.65;1.14;6.36
15.16;2.18;6.67
21.26;1.34;6.55
10.55;2.09;1.77
22.63;1.82;6.85
21.71;1.12;6.59
11.66;0.61;5.74
9.82;0.73;2.01
19.24;2.23;6.69
15.19;1.36;1.74
13.39;1.9;6.33
16.99;2.09;1.52
21.99;0.94;1.39
15.21;0.75;2.06
15.31;2.22;6.68
12.56;1.06;2.46
16.58;1.5;6.52
10.66;0.77;6.16
17.11;1.71;1.57
22.83;1.31;6.78
13.81;2.34;1.64
15.84;1.38;6.57
12.01;1.46;6.16
22.54;2;6.95
17.23;1.93;6.53
17.93;2.32;6.83
17.92;1.69;6.61
11.19;1.22;2.2
16.64;1.08;6.54
13.33;1.16;5.97
20.37;0.74;2.17
16.3;1.86;1.62
21.52;2.8;6.94
10.75;2.48;6.61
19.21;0.86;6.05
9.7;1.84;1.91
15.87;2.25;1.46
19.47;2.46;6.81
21.94;2.23;6.84
15.84;0.76;1.82
18.77;0.8;2.01
11.94;2.29;1.87
21.21;1.65;1.46
15.92;0.45;6.41
17.25;1.9;6.72
17.12;1.54;1.7
17.2;2.34;1.4
17.92;2.1;6.72
22.63;2.82;6.98
14.61;1.17;6.37
16.52;1.73;1.64
17.15;1.35;6.54
12.51;2.36;1.74
10.78;2.42;1.69
15.85;0.7;1.83
22.57;1.92;6.93
18.46;2.2;1.44
16.67;1.69;6.59
14.87;1.99;6.71
11.93;2.32;1.72
10.51;2.35;1.84
21.79;2.33;1.22
15.35;0.8;6.52
15.85;1.61;1.62
18.56;1.19;6.22
14.57;2.07;1.59
11.32;2.6;1.7
10.61;1.08;2.11
15.7;2.68;6.78
19.99;1.34;6.34
11.86;1.35;2.24
12.64;1.34;6.05
15.87;2.33;1.65
9.86;1.35;2.15
14.56;1.68;1.74
21.23;1.88;6.79
22.15;0.38;6.7
20.62;2.32;6.69
13.26;1.94;6.49
17.97;1.07;6.29
21.85;0.89;6.55
18.22;2.94;6.86
9.91;1.01;6.38
11.28;0.22;2.49
17.24;1.87;6.55
14.65;1.36;6.43
16.33;2.55;6.79
22;2.39;6.92
15.89;2.33;1.44
19.54;2.94;1.3
18.48;1.42;1.79
11.9;1.66;2.24
15;2.07;6.7
10.6;1.68;6.45
11.81;2.66;6.64
22.48;2.06;1.17
16.61;2.22;6.81
11.89;0.41;5.58
13.94;0.43;2.43
14.73;1.37;6.45
18.96;2.29;6.78
21.17;2.11;1.29
11.17;0.55;2.49
12.58;1.71;2.05
17.21;1.67;1.59
22.62;2.75;1.15
17.9;1.33;6.48
14.66;1.94;6.64
19.94;1.86;6.48
19.93;1.97;6.7
13;1.19;2.33
21.82;1.86;1.42
15.78;1.01;1.74
16.5;1.69;1.57
19.93;0.74;6.03
12.63;0.73;2.76
15.7;1.37;6.5
17.84;1.64;6.6
16.39;2.79;1.44
21.27;1.94;1.43
12.95;2.09;1.79
15.29;1.51;6.5
13.3;0.67;2.64
20.56;1.39;1.72
20.38;2.89;1.26
17.91;1.45;6.53
18.6;0.33;2.28
9.97;0.75;6.29
16.27;1.62;1.59
13.35;1.07;2.57
20.65;1.38;1.72
17.94;1.03;6.36
17.18;2.18;1.45
12.89;2.13;1.75
12.04;1.19;2.45
13.8;2.55;1.6
12.58;2.38;6.52
20.44;2.09;6.71
17.07;1.47;1.64
15.87;1.5;1.71
17.44;1.67;6.58
16.49;1.19;1.68
18.44;2.41;1.35
9.95;1.32;6.44
17.17;1.08;1.74
22.5;0.85;1.38
14.04;0.65;2.27
10.57;2.55;6.62
15.29;2.11;6.72
20.2;1.34;6.28
21.34;1.96;6.63
10.66;0.49;6.05
10.6;0.56;6.05
16.44;0.74;1.8
10.62;1.93;6.54
17.23;1.08;6.49
18.53;2.17;1.42
17.35;0.22;6.38
14.77;2.51;1.54
13.94;1.12;2.12
14.39;0.4;2.2
21.19;1.59;1.48
20.58;2.32;6.87
21.76;1.62;1.45
17.31;1.99;6.75
22.64;1.39;6.85
10.89;0.94;2.11
19.92;1.77;6.54
22.41;0.57;6.8
13.95;1.06;2.14
9.76;0.18;6.4
14.57;0.98;1.99
13.96;1.35;2
15.14;2.68;6.77
21.23;1.59;1.64
13.32;1.82;6.42
22.71;0.51;1.23
9.88;0.19;6.25
19.83;2.29;1.53
15.31;1.68;6.37
17.17;1.44;1.64
20.85;2.46;1.29
9.97;0.91;6.34
10.27;1.21;1.92
17.24;0.64;1.9
9.97;1.62;6.29
12.9;0.52;5.71
15.23;1.96;1.57
19.25;1.65;6.51
22.43;2.32;1.13
20;2.52;1.34
13.19;2.85;6.77
13.34;0.5;5.65
14.79;1.07;6.38
14.45;2.46;1.52
15.98;1.25;6.45
11.04;1.19;2.24
9.98;1.46;6.46
17.18;2.22;1.55
13.23;1.26;2.24
21.84;1.9;1.46
22.58;1.99;6.95
22.64;0.77;6.55
12.54;0.75;2.61
13.21;1.1;2.33
9.67;1.58;1.87
14.65;0.57;2.14
18.67;1.09;6.17
15.3;1.66;6.61
17.84;1.63;6.59
21.83;0.75;1.52
18.59;0.49;2.07
16.02;2.63;6.78
19.92;1.3;6.15
19.83;1.09;1.99
20.38;0.98;2.02
14.73;0.77;6.03
11.86;1.65;2.05
15.1;0.76;1.87
18.36;1.53;1.76
13.33;1.85;6.44
10.6;0.62;6.12
21.26;0.85;1.77
20.62;0.44;2.17
10.24;1.53;6.48
10.59;1.83;6.5
15.22;1.27;1.75
21.93;2.06;6.92
13.34;2.05;6.56
10.58;1.78;6.49
10.51;0.83;2.21
20.55;2.13;1.35
21.12;2.39;1.44
9.89;1.07;1.97
21.22;1.07;1.67
15.16;0.49;1.94
15.98;0.62;6.46
15.25;0.92;6.41
10.56;0.99;2.14
14.56;0.64;6.19
9.97;1.36;6.44
9.72;1.77;6.5
12.65;2.2;6.58
15.86;2.14;1.48
19.25;1.46;6.31
10.53;1.53;1.96
17.13;1.62;6.7
13.82;1.57;1.95
17.22;1.2;6.41
14.76;0.78;6.08
15.88;2.17;1.47
21.86;0.53;1.58
17.19;0.71;6.42
17.01;0.78;6.37
18.37;2.8;1.32
13.46;1.39;6.08
22.44;2.25;1.15
20.54;0.75;2.02
17.84;1.03;6.38
19.98;2;6.73
11.26;1.62;6.34
13.37;0.76;5.82
10.54;1.27;6.23
15.29;2.19;6.76
10.49;0.89;2.25
20.41;2.6;1.23
13.25;0.32;5.55
10.57;2.36;1.7
17.71;0.5;6.25
17.27;2;6.75
13.94;1.27;2.05
11.33;2.27;6.48
15.75;2.08;6.67
11.86;0.7;2.68
21.17;2.24;6.92
15.43;1.86;6.66
18.56;1.37;6.41
21.34;0.48;6.27
10.64;2.35;1.7
17.74;1.39;1.93
17.25;1.69;6.66
15.74;0.35;6.38
18.06;1.19;6.34
15.93;1.22;6.44
13.3;1.04;2.36
13.9;1.82;1.9
13.36;1.08;5.96
13.59;0.9;5.92
17.82;1.96;1.72
19.78;0.76;2.26
17.2;0.64;6.25
18.48;1.39;1.82
15.9;1.69;1.6
14.77;2.58;6.74
12.53;1.5;6.21
10.38;0.99;2.01
18.46;1.47;1.74
19.95;1.26;6.29
20.04;0.28;2.28
16.56;1.32;1.65
12.65;1.09;5.9
19.35;2.38;6.79
11.26;1.42;6.23
11.1;1.38;2.21
21.33;1.89;6.64
14.84;2.08;6.7
12.56;1.05;2.46
14.42;1.93;6.52
17.29;1.32;6.55
20.57;2.55;1.24
15.01;2.34;6.72
22.6;0.49;6.69
13.27;1.66;1.97
15.99;0.74;6.5
13.82;0.65;2.36
14.62;1.8;6.58
15.8;0.45;6.38
16.03;1.39;6.6
11.12;1.34;2.34
13.42;1.1;5.99
20.6;2.25;6.7
22.81;1.08;1.1
17.82;1.23;1.78
11.26;1.08;6.07
21.18;1.11;1.66
9.89;2.12;6.52
22.4;1.07;1.35
13.95;2.05;1.66
9.79;1.67;6.54
19.24;1.03;6.16
10.5;1.37;6.31
17.13;2.23;1.44
21.25;1;1.69
10.6;1.1;6.27
10.46;1.07;2.33
16.23;0.71;1.78
21.24;1.46;1.62
21.99;2.41;1.21
20.5;1.85;6.65
15.34;1.58;6.58
10.11;0.4;6.21
16.59;0.73;6.42
21.17;2.04;1.31
15.89;2.61;6.78
15.93;1.1;6.55
12.05;0.13;5.5
11.93;1.09;5.88
15.84;2.22;1.47
12.84;2.09;6.47
15.84;0.25;1.9
19.84;0.33;5.94
12.13;2.1;6.51
13.27;1.08;2.34
22.49;1.41;1.3
12.86;1.26;5.92
14.6;2.38;6.7
19.89;0.96;2.25
19.92;2.19;1.4
21.14;2.28;1.25
18.5;2.13;1.44
21.89;1.03;6.64
10.62;2.37;1.7
17.81;0.53;2.01
17.85;1.69;6.62
13.63;2.65;1.6
21.74;2.29;1.2
19.84;1.68;1.65
14.01;1.25;2.04
11.17;1.39;2.11
22.16;1.71;1.25
15.8;1.07;1.72
15.96;1.22;6.57
11.22;1.38;6.22
18.7;0.94;6.22
17.59;1.81;6.72
21.18;2.14;1.36
18.52;1.89;6.64
19.93;1.19;6.25
10.52;1.48;1.97
13.95;1.85;1.9
22.63;1.27;6.84
15.9;1.89;6.56
16.32;1.86;1.54
14.74;1.96;6.63
15.38;0.4;6.49
17.14;0.77;6.42
15.3;2.04;6.73
15.25;0.62;2.01
19.92;0.69;5.94
10.58;2.36;1.7
14.01;0.46;2.39
15.94;1.1;6.52
12.64;1.65;6.27
19.06;1.99;1.53
9.93;0.56;2.07
11.68;0.84;2.55
16.46;0.57;1.8
12.52;1.97;1.84
10.6;1.03;6.25
17.43;0.98;6.39
15.24;2.38;6.61
14.31;0.11;2.19
17.87;0.7;1.95
14.78;1.53;1.71
17.91;0.94;6.32
19.91;1.81;6.5
11.86;1.4;2.2
22.39;2.41;6.95
13.38;0.79;5.84
13.37;1.08;5.93
21.45;1.19;1.61
18.04;2.03;1.56
17.79;0.47;2.03
17.28;1.85;6.57
12.57;0.5;2.77
16.37;1.24;1.7
20.28;3.01;6.92
17.13;0.81;1.84
18.6;0.59;6.06
16.5;1.66;1.58
10.56;0.43;6.06
22.39;1.19;1.42
22.63;1.88;6.93
17.22;1.82;6.59
20.64;2.35;6.89
12.49;1.96;1.86
10.03;2.63;6.65
19.93;1.19;6.16
20.69;0.97;6.23
17.93;2.32;6.63
17.86;1.11;6.41
17.25;1.29;1.71
12.11;1.6;6.14
10.19;0.26;6.25
14.04;0.78;2.34
21.01;2.71;1.21
10.35;2.86;1.72
10.6;1.65;6.44
15.29;1.37;6.54
21.19;1.58;1.58
18.5;1.08;2.14
15.95;1.91;6.72
16.56;0.95;6.5
16.47;1.27;6.5
19.95;1.74;6.52
19.96;1.39;6.37
10.6;0.48;6.07
21.35;0.45;6.29
22.85;2.37;6.98
10.52;1.42;1.99
17.78;1.78;1.56
15.92;0.49;6.42
22.18;1.28;1.28
22.57;0.54;6.7
21.68;2.46;1.23
15.99;1.82;6.65
20.53;1.74;1.54
10.52;1.34;2.01
19.26;2.24;6.8
13.27;2.2;1.69
17.92;1.51;6.55
11.92;1.06;2.5
10.47;0.12;6.2
21.28;1.97;6.83
17.92;0.96;6.33
19.25;1.43;6.38
18.05;0.76;6.22
17.92;2.13;1.46
11.26;1.34;2.15
10.51;0.74;2.25
16.51;1.92;1.51
21.17;1.54;1.5
21.89;2.25;6.86
18.55;0.8;6.18
13.27;1.41;2.19
16.61;1.34;1.65
